code,name,state,lon,lat
220900,Rio Grande do Piauí,PI,-43.1373,-7.775
270770,Rio Largo,AL,-35.8394,-9.4778
315530,Rio Manso,MG,-44.3081,-20.2653
150616,Rio Maria,PA,-50.0465,-7.3137
421500,Rio Negrinho,SC,-49.5177,-26.2591
500730,Rio Negro,MS,-49.7983,-26.1048
412230,Rio Negro,PR,-49.7983,-26.1048
315540,Rio Novo,MG,-43.1251,-21.4753
320440,Rio Novo do Sul,ES,-40.9384,-20.8641
315550,Rio Paranaíba,MG,-46.2387,-19.1979
431570,Rio Pardo,RS,-52.3702,-29.9821
315560,Rio Pardo de Minas,MG,-42.5454,-15.6203
315570,Rio Piracicaba,MG,-43.1739,-19.9289
315580,Rio Pomba,MG,-43.1789,-21.275
315590,Rio Preto,MG,-43.8275,-22.0894
130356,Rio Preto da Eva,AM,-59.7012,-2.6991
521878,Rio Quente,GO,-48.7555,-17.771
292700,Rio Real,BA,-37.9317,-11.487
421505,Rio Rufino,SC,-49.7806,-27.8617
171875,Rio Sono,TO,-47.888,-9.35
251290,Rio Tinto,PB,-35.0776,-6.8038
521880,Rio Verde,GO,-50.9193,-17.7922
500740,Rio Verde de Mato Grosso,MS,-50.9193,-17.7922
315600,Rio Vermelho,MG,-43.0081,-18.2936
171865,Rio da Conceição,TO,-46.8847,-11.3949
421440,Rio das Antas,SC,-51.0748,-26.8998
330450,Rio das Flores,RJ,-43.5859,-22.1683
330452,Rio das Ostras,RJ,-41.9492,-22.4545
354400,Rio das Pedras,SP,-47.6047,-22.8417
292670,Rio de Contas,BA,-41.8112,-13.5803
330455,Rio de Janeiro,RJ,-43.2094,-22.911
292680,Rio do Antônio,BA,-42.0767,-14.4073
421450,Rio do Campo,SC,-50.136,-26.9452
240895,Rio do Fogo,RN,-35.3826,-5.2749
421460,Rio do Oeste,SC,-49.7985,-27.1933
292690,Rio do Pires,BA,-42.2902,-13.1253
315510,Rio do Prado,MG,-40.5692,-16.6092
421480,Rio do Sul,SC,-49.6437,-27.216
171870,Rio dos Bois,TO,-48.5245,-9.3443
421470,Rio dos Cedros,SC,-49.2718,-26.7398
431555,Rio dos Índios,RS,-52.8404,-27.3009
354420,Riolândia,SP,-49.6814,-19.9809
431575,Riozinho,RS,-50.4598,-29.6405
421507,Riqueza,SC,-53.3222,-27.0703
315610,Ritápolis,MG,-44.3187,-21.025
354350,Riversul,SP,-49.4341,-23.8304
431580,Roca Sales,RS,-51.8725,-29.2886
500750,Rochedo,MS,-54.8848,-19.9565
315620,Rochedo de Minas,MG,-43.0195,-21.6295
421510,Rodeio,SC,-49.3685,-26.9233
431590,Rodeio Bonito,RS,-53.1683,-27.4741
315630,Rodeiro,MG,-42.865,-21.2003
292710,Rodelas,BA,-38.7664,-8.8486
241100,Rodolfo Fernandes,RN,-38.0607,-5.7898
120042,Rodrigues Alves,AC,-72.6509,-7.738
431595,Rolador,RS,-54.8179,-28.2559
431600,Rolante,RS,-50.5769,-29.6528
110028,Rolim de Moura,RO,-61.7714,-11.7271
412240,Rolândia,PR,-51.3674,-23.312
315640,Romaria,MG,-47.5854,-18.8824
421520,Romelândia,SC,-53.3187,-26.678
412250,Roncador,PR,-52.271,-24.5952
431610,Ronda Alta,RS,-52.8078,-27.7821
431620,Rondinha,RS,-52.9081,-27.8315
510757,Rondolândia,MT,-61.4597,-10.8429
412260,Rondon,PR,-52.7722,-23.4172
150618,Rondon do Pará,PA,-48.0717,-4.7813
510760,Rondonópolis,MT,-54.6397,-16.4604
431630,Roque Gonzales,RS,-55.0263,-28.1325
140047,Rorainópolis,RR,-60.4236,0.9387
354425,Rosana,SP,-53.0571,-22.5783
354430,Roseira,SP,-45.31,-22.9012
210960,Rosário,MA,-44.2486,-2.9426
510770,Rosário Oeste,MT,-56.4236,-14.8259
315645,Rosário da Limeira,MG,-42.5119,-20.9786
280610,Rosário do Catete,SE,-37.0319,-10.6968
412265,Rosário do Ivaí,PR,-51.2505,-24.2545
431640,Rosário do Sul,RS,-54.9179,-30.2527
270780,Roteiro,AL,-35.9831,-9.8591
315650,Rubelita,MG,-42.262,-16.4083
521890,Rubiataba,GO,-49.8005,-15.163
315660,Rubim,MG,-40.5403,-16.3719
354450,Rubinéia,SP,-50.9996,-20.1718
354440,Rubiácea,SP,-50.7296,-21.3006
150619,Rurópolis,PA,-54.9087,-4.1014
231180,Russas,CE,-37.9721,-4.9267
292720,Ruy Barbosa,BA,-40.4965,-12.2826
241110,Ruy Barbosa,RN,-40.4965,-12.2826
315670,Sabará,MG,-43.8066,-19.8863
354460,Sabino,SP,-49.5777,-21.4598
315680,Sabinópolis,MG,-43.083,-18.6657
231190,Saboeiro,CE,-39.9048,-6.5396
412270,Sabáudia,PR,-51.5544,-23.319
315690,Sacramento,MG,-47.4403,-19.8653
431642,Sagrada Família,RS,-53.1364,-27.7085
354470,Sagres,SP,-50.9575,-21.8841
261200,Sairé,PE,-35.7095,-8.3278
431643,Saldanha Marinho,RS,-53.097,-28.3941
354480,Sales,SP,-49.4999,-21.3418
354490,Sales Oliveira,SP,-47.8369,-20.7696
354500,Salesópolis,SP,-45.8465,-23.5288
421530,Salete,SC,-50.0076,-26.9842
251300,Salgadinho,PB,-35.6344,-7.9403
261210,Salgadinho,PE,-35.6344,-7.9403
280620,Salgado,SE,-37.4783,-11.0282
412280,Salgado Filho,PR,-53.3619,-26.1732
251310,Salgado de São Félix,PB,-35.4379,-7.3553
261220,Salgueiro,PE,-39.1247,-8.0737
315700,Salinas,MG,-42.2908,-16.17
292730,Salinas da Margarida,BA,-38.7594,-12.8734
150620,Salinópolis,PA,-47.3443,-0.6259
231195,Salitre,CE,-40.458,-7.2856
354510,Salmourão,SP,-50.8608,-21.6238
261230,Saloá,PE,-36.691,-8.9723
421535,Saltinho,SC,-47.6754,-22.8442
354515,Saltinho,SP,-47.6754,-22.8442
354520,Salto,SP,-47.2914,-23.199
354540,Salto Grande,SP,-49.9856,-22.8933
421540,Salto Veloso,SC,-51.4068,-26.9072
315710,Salto da Divisa,MG,-39.9488,-15.9984
354530,Salto de Pirapora,SP,-47.5742,-23.6476
510775,Salto do Céu,MT,-58.1301,-15.1293
412290,Salto do Itararé,PR,-49.6266,-23.6039
431645,Salto do Jacuí,RS,-53.2111,-29.09
412300,Salto do Lontra,PR,-53.3085,-25.7825
292740,Salvador,BA,-38.4813,-12.9822
431647,Salvador das Missões,RS,-54.8354,-28.1233
431650,Salvador do Sul,RS,-38.4813,-12.9822
150630,Salvaterra,PA,-48.5139,-0.7584
210970,Sambaíba,MA,-45.3515,-7.1345
171880,Sampaio,TO,-47.8782,-5.3542
431660,Sananduva,RS,-51.8074,-27.9499
521900,Sanclerlândia,GO,-50.3094,-16.1993
171884,Sandolândia,TO,-49.9286,-12.5389
354550,Sandovalina,SP,-51.7648,-22.4551
421545,Sangão,SC,-49.1322,-28.6326
261240,Sanharó,PE,-36.5574,-8.3626
431710,Sant'Ana do Livramento,RS,-55.4816,-30.7807
354560,Santa Adélia,SP,-48.8061,-21.2433
354570,Santa Albertina,SP,-50.7278,-20.0323
412310,Santa Amélia,PR,-50.4279,-23.2662
354600,Santa Branca,SP,-45.8836,-23.398
292760,Santa Brígida,BA,-38.1259,-9.7344
292750,Santa Bárbara,BA,-43.4153,-19.9594
315720,Santa Bárbara,MG,-43.4153,-19.9594
354580,Santa Bárbara d`Oeste,SP,-43.4153,-19.9594
521910,Santa Bárbara de Goiás,GO,-49.6982,-16.5779
315725,Santa Bárbara do Leste,MG,-42.1406,-19.9783
315727,Santa Bárbara do Monte Verde,MG,-43.7025,-21.9578
150635,Santa Bárbara do Pará,PA,-48.2951,-1.2261
431670,Santa Bárbara do Sul,RS,-53.2511,-28.3655
315730,Santa Bárbara do Tugúrio,MG,-43.5594,-21.2458
510724,Santa Carmem,MT,-55.2788,-11.9746
251315,Santa Cecília,PB,-50.4183,-26.9659
421550,Santa Cecília,SC,-50.4183,-26.9659
412320,Santa Cecília do Pavão,PR,-50.7837,-23.5177
431673,Santa Cecília do Sul,RS,-51.9298,-28.1625
354610,Santa Clara d`Oeste,SP,-121.9552,37.3541
431675,Santa Clara do Sul,RS,-52.0869,-29.4686
251320,Santa Cruz,PB,-36.0193,-6.2248
261245,Santa Cruz,PE,-36.0193,-6.2248
241120,Santa Cruz,RN,-36.0193,-6.2248
292770,Santa Cruz Cabrália,BA,-39.0263,-16.2814
261247,Santa Cruz da Baixa Verde,PE,-38.1524,-7.8185
354620,Santa Cruz da Conceição,SP,-47.4512,-22.1357
354625,Santa Cruz da Esperança,SP,-47.431,-21.2919
292780,Santa Cruz da Vitória,BA,-39.8105,-14.9629
354630,Santa Cruz das Palmeiras,SP,-47.248,-21.8235
521920,Santa Cruz de Goiás,GO,-48.481,-17.3155
315733,Santa Cruz de Minas,MG,-44.2273,-21.1205
412330,Santa Cruz de Monte Castelo,PR,-53.2949,-22.9582
315737,Santa Cruz de Salinas,MG,-41.7453,-16.0981
150640,Santa Cruz do Arari,PA,-49.1771,-0.661
261250,Santa Cruz do Capibaribe,PE,-36.2061,-7.948
315740,Santa Cruz do Escalvado,MG,-42.8142,-20.2356
220910,Santa Cruz do Piauí,PI,-41.7661,-7.1843
354640,Santa Cruz do Rio Pardo,SP,-52.3702,-29.9821
431680,Santa Cruz do Sul,RS,-52.4286,-29.7142
510774,Santa Cruz do Xingu,MT,-52.3919,-10.1525
220915,Santa Cruz dos Milagres,PI,-41.9579,-5.8323
315750,Santa Efigênia de Minas,MG,-42.4389,-18.8272
354650,Santa Ernestina,SP,-48.3912,-21.4634
261255,Santa Filomena,PE,-40.6132,-8.1606
220920,Santa Filomena,PI,-40.6132,-8.1606
210975,Santa Filomena do Maranhão,MA,-44.5638,-5.4967
412340,Santa Fé,PR,-51.808,-23.04
521925,Santa Fé de Goiás,GO,-51.1018,-15.7706
315760,Santa Fé de Minas,MG,-45.414,-16.6892
171886,Santa Fé do Araguaia,TO,-48.6926,-7.1501
354660,Santa Fé do Sul,SP,-50.9271,-20.2106
354670,Santa Gertrudes,SP,-47.5272,-22.4572
210980,Santa Helena,MA,-54.3329,-24.8592
412350,Santa Helena,PR,-54.3329,-24.8592
251330,Santa Helena,PB,-54.3329,-24.8592
421555,Santa Helena,SC,-54.3329,-24.8592
521930,Santa Helena de Goiás,GO,-50.5977,-17.8115
315765,Santa Helena de Minas,MG,-40.6842,-16.9376
292790,Santa Inês,BA,-45.3827,-3.6648
210990,Santa Inês,MA,-45.3827,-3.6648
412360,Santa Inês,PR,-45.3827,-3.6648
251335,Santa Inês,PB,-45.3827,-3.6648
521935,Santa Isabel,GO,-46.2259,-23.317
354680,Santa Isabel,SP,-46.2259,-23.317
412370,Santa Isabel do Ivaí,PR,-53.194,-23.0021
130360,Santa Isabel do Rio Negro,AM,-46.2259,-23.317
412380,Santa Izabel do Oeste,PR,-53.4105,-25.7757
150650,Santa Izabel do Pará,PA,-48.1222,-1.3798
315770,Santa Juliana,MG,-47.525,-19.3086
320450,Santa Leopoldina,ES,-40.5269,-20.0987
220930,Santa Luz,PI,-44.1296,-8.9488
292805,Santa Luzia,BA,-43.8505,-19.7702
211000,Santa Luzia,MA,-43.8505,-19.7702
315780,Santa Luzia,MG,-43.8505,-19.7702
251340,Santa Luzia,PB,-43.8505,-19.7702
110029,Santa Luzia d`Oeste,RO,-43.8505,-19.7702
280630,Santa Luzia do Itanhy,SE,-37.4486,-11.352
270790,Santa Luzia do Norte,AL,-35.8232,-9.6037
211003,Santa Luzia do Paruá,MA,-45.7758,-2.5441
150655,Santa Luzia do Pará,PA,-46.9021,-1.522
412382,Santa Lúcia,PR,-48.0837,-21.6862
354690,Santa Lúcia,SP,-48.0837,-21.6862
315790,Santa Margarida,MG,-42.2522,-20.3818
431697,Santa Margarida do Sul,RS,-54.0857,-30.3391
240933,Santa Maria,RN,-53.8069,-29.6861
431690,Santa Maria,RS,-53.8069,-29.6861
330460,Santa Maria Madalena,RJ,-53.8069,-29.6861
261260,Santa Maria da Boa Vista,PE,-39.8241,-8.7977
354700,Santa Maria da Serra,SP,-48.1571,-22.5691
292810,Santa Maria da Vitória,BA,-44.2013,-13.3901
150658,Santa Maria das Barreiras,PA,-49.7171,-8.871
315800,Santa Maria de Itabira,MG,-43.1166,-19.4484
320455,Santa Maria de Jetibá,ES,-40.7439,-20.0253
261270,Santa Maria do Cambucá,PE,-35.8941,-7.8368
431695,Santa Maria do Herval,RS,-50.9917,-29.4986
412385,Santa Maria do Oeste,PR,-51.8712,-24.9392
150660,Santa Maria do Pará,PA,-47.5782,-1.3493
315810,Santa Maria do Salto,MG,-40.1486,-16.2481
315820,Santa Maria do Suaçuí,MG,-42.4139,-18.19
171888,Santa Maria do Tocantins,TO,-47.7483,-8.7752
412390,Santa Mariana,PR,-50.52,-23.1499
354710,Santa Mercedes,SP,-51.7537,-21.3513
412395,Santa Mônica,PR,-53.1104,-23.1086
231220,Santa Quitéria,CE,-40.1545,-4.3337
211010,Santa Quitéria do Maranhão,MA,-42.5639,-3.4968
211020,Santa Rita,MA,-34.9846,-7.1285
251370,Santa Rita,PB,-34.9846,-7.1285
354740,Santa Rita d`Oeste,SP,-34.9846,-7.1285
315920,Santa Rita de Caldas,MG,-46.3369,-22.0289
292840,Santa Rita de Cássia,BA,-44.521,-11.0014
315940,Santa Rita de Ibitipoca,MG,-43.9147,-21.5625
315930,Santa Rita de Jacutinga,MG,-44.0944,-22.1492
315935,Santa Rita de Minas,MG,-42.1322,-19.8747
521940,Santa Rita do Araguaia,GO,-53.2012,-17.3269
315950,Santa Rita do Itueto,MG,-41.3801,-19.3577
521945,Santa Rita do Novo Destino,GO,-49.1203,-15.1351
500755,Santa Rita do Pardo,MS,-52.826,-21.3022
354750,Santa Rita do Passa Quatro,SP,-47.4778,-21.7104
315960,Santa Rita do Sapucaí,MG,-45.7071,-22.2493
171889,Santa Rita do Tocantins,TO,-48.9083,-10.8644
510776,Santa Rita do Trivelato,MT,-55.2715,-13.8137
431720,Santa Rosa,RS,-54.4779,-27.8644
315970,Santa Rosa da Serra,MG,-45.966,-19.5272
521950,Santa Rosa de Goiás,GO,-49.4953,-16.084
421560,Santa Rosa de Lima,SC,-49.128,-28.0404
280650,Santa Rosa de Lima,SE,-49.128,-28.0404
354760,Santa Rosa de Viterbo,SP,-47.3655,-21.4869
220937,Santa Rosa do Piauí,PI,-42.2814,-6.7958
120043,Santa Rosa do Purus,AC,-70.4926,-9.4355
421565,Santa Rosa do Sul,SC,-49.7154,-29.1355
171890,Santa Rosa do Tocantins,TO,-48.1216,-11.4474
354765,Santa Salete,SP,-50.689,-20.2452
320460,Santa Teresa,ES,-40.5979,-19.9363
292850,Santa Teresinha,BA,-39.5215,-12.7697
251380,Santa Teresinha,PB,-39.5215,-12.7697
431725,Santa Tereza,RS,-51.7363,-29.1698
521960,Santa Tereza de Goiás,GO,-49.0164,-13.7131
412402,Santa Tereza do Oeste,PR,-53.6194,-25.0444
171900,Santa Tereza do Tocantins,TO,-47.8092,-10.2816
510777,Santa Terezinha,MT,-37.4787,-7.377
261280,Santa Terezinha,PE,-37.4787,-7.377
421567,Santa Terezinha,SC,-37.4787,-7.377
521970,Santa Terezinha de Goiás,GO,-49.7093,-14.4361
412405,Santa Terezinha de Itaipu,PR,-54.402,-25.4391
421568,Santa Terezinha do Progresso,SC,-53.1987,-26.6197
172000,Santa Terezinha do Tocantins,TO,-47.6759,-6.4383
315980,Santa Vitória,MG,-50.1293,-18.8466
431730,Santa Vitória do Palmar,RS,-53.3717,-33.525
292800,Santaluz,BA,-39.3747,-11.2505
160060,Santana,AP,-51.1768,-0.0554
292820,Santana,BA,-51.1768,-0.0554
431700,Santana da Boa Vista,RS,-53.1148,-30.8737
354720,Santana da Ponte Pensa,SP,-50.7976,-20.2544
315830,Santana da Vargem,MG,-45.5064,-21.25
315840,Santana de Cataguases,MG,-42.5569,-21.2872
251350,Santana de Mangueira,PB,-38.3367,-7.5517
354730,Santana de Parnaíba,SP,-46.9178,-23.4439
315850,Santana de Pirapama,MG,-44.0408,-19.0075
231200,Santana do Acaraú,CE,-40.2091,-3.4596
150670,Santana do Araguaia,PA,-50.3428,-9.3348
231210,Santana do Cariri,CE,-39.7374,-7.1862
315860,Santana do Deserto,MG,-43.1667,-21.95
315870,Santana do Garambéu,MG,-44.1042,-21.6014
270800,Santana do Ipanema,AL,-37.248,-9.37
412400,Santana do Itararé,PR,-49.6304,-23.758
315880,Santana do Jacaré,MG,-45.1274,-20.9024
315890,Santana do Manhuaçu,MG,-41.9256,-20.1075
211023,Santana do Maranhão,MA,-42.4142,-3.1129
241140,Santana do Matos,RN,-36.6503,-5.9469
270810,Santana do Mundaú,AL,-36.2176,-9.1714
315895,Santana do Paraíso,MG,-42.5495,-19.3653
220935,Santana do Piauí,PI,-41.5178,-6.947
315900,Santana do Riacho,MG,-43.7144,-19.1686
241142,Santana do Seridó,RN,-36.734,-6.7709
280640,Santana do São Francisco,SE,-36.6075,-10.2927
251360,Santana dos Garrotes,PB,-37.9876,-7.3857
315910,Santana dos Montes,MG,-43.6914,-20.7881
292830,Santanópolis,BA,-38.865,-12.0244
150680,Santarém,PA,-54.6996,-2.4385
150690,Santarém Novo,PA,-47.4,-0.9284
431740,Santiago,RS,-54.8666,-29.1897
421569,Santiago do Sul,SC,-52.6753,-26.6346
510726,Santo Afonso,MT,-57.0005,-14.4947
292860,Santo Amaro,BA,-38.7068,-12.551
421570,Santo Amaro da Imperatriz,SC,-48.7813,-27.6853
280660,Santo Amaro das Brotas,SE,-37.0547,-10.7867
211027,Santo Amaro do Maranhão,MA,-43.238,-2.5007
354770,Santo Anastácio,SP,-51.6527,-21.9747
251385,Santo André,PB,-46.5323,-23.6573
354780,Santo André,SP,-46.5323,-23.6573
241150,Santo Antônio,RN,-35.4816,-6.3125
354790,Santo Antônio da Alegria,SP,-47.1523,-21.0893
521971,Santo Antônio da Barra,GO,-50.6345,-17.5585
431760,Santo Antônio da Patrulha,RS,-50.5175,-29.8268
412410,Santo Antônio da Platina,PR,-50.0779,-23.2957
431770,Santo Antônio das Missões,RS,-55.229,-28.5118
521973,Santo Antônio de Goiás,GO,-49.3094,-16.4862
292870,Santo Antônio de Jesus,BA,-39.2609,-12.9689
220940,Santo Antônio de Lisboa,PI,-41.2252,-6.9868
354800,Santo Antônio de Posse,SP,-46.9211,-22.6054
330470,Santo Antônio de Pádua,RJ,-42.18,-21.539
315990,Santo Antônio do Amparo,MG,-44.9186,-20.9464
354805,Santo Antônio do Aracanguá,SP,-50.4954,-20.9355
316000,Santo Antônio do Aventureiro,MG,-42.8156,-21.7579
412420,Santo Antônio do Caiuá,PR,-52.3444,-22.7365
521975,Santo Antônio do Descoberto,GO,-48.2617,-15.9465
316010,Santo Antônio do Grama,MG,-42.6086,-20.3144
316020,Santo Antônio do Itambé,MG,-43.306,-18.4656
130370,Santo Antônio do Içá,AM,-67.9463,-3.0954
316030,Santo Antônio do Jacinto,MG,-40.1761,-16.5336
354810,Santo Antônio do Jardim,SP,-46.684,-22.1159
510779,Santo Antônio do Leste,MT,-53.6096,-14.8038
510780,Santo Antônio do Leverger,MT,-56.0788,-15.8632
316040,Santo Antônio do Monte,MG,-45.2906,-20.0869
431755,Santo Antônio do Palma,RS,-52.0255,-28.4947
412430,Santo Antônio do Paraíso,PR,-50.6469,-23.4949
354820,Santo Antônio do Pinhal,SP,-45.6653,-22.8245
431775,Santo Antônio do Planalto,RS,-52.691,-28.3992
316045,Santo Antônio do Retiro,MG,-42.625,-15.3395
316050,Santo Antônio do Rio Abaixo,MG,-43.2532,-19.228
412440,Santo Antônio do Sudoeste,PR,-53.7251,-26.0737
150700,Santo Antônio do Tauá,PA,-48.1314,-1.1522
211030,Santo Antônio dos Lopes,MA,-44.3653,-4.8661
220945,Santo Antônio dos Milagres,PI,-42.7123,-6.0465
431780,Santo Augusto,RS,-53.7776,-27.8526
431790,Santo Cristo,RS,-54.662,-27.8263
292880,Santo Estêvão,BA,-39.2556,-12.4341
354830,Santo Expedito,SP,-51.3929,-21.8467
431795,Santo Expedito do Sul,RS,-51.6434,-27.9074
316060,Santo Hipólito,MG,-44.2214,-18.2966
412450,Santo Inácio,PR,-51.7927,-22.6973
220950,Santo Inácio do Piauí,PI,-41.9119,-7.4248
431750,Santo Ângelo,RS,-54.267,-28.3
354850,Santos,SP,-46.3339,-23.9608
316070,Santos Dumont,MG,-43.5525,-21.4567
354840,Santópolis do Aguapeí,SP,-50.4997,-21.6376
292960,Sapeaçu,BA,-39.1868,-12.7297
510787,Sapezal,MT,-58.8156,-13.5498
431990,Sapiranga,RS,-51.0077,-29.6391
412620,Sapopema,PR,-50.5791,-23.9105
150775,Sapucaia,PA,-42.9138,-21.9947
330540,Sapucaia,RJ,-42.9138,-21.9947
432000,Sapucaia do Sul,RS,-51.1609,-29.8197
316540,Sapucaí-Mirim,MG,-45.7428,-22.748
251530,Sapé,PB,-35.228,-7.0936
330550,Saquarema,RJ,-42.5076,-22.9258
412625,Sarandi,PR,-52.9231,-27.942
432010,Sarandi,RS,-52.9231,-27.942
355110,Sarapuí,SP,-47.8249,-23.6397
316550,Sardoá,MG,-42.3659,-18.7816
355120,Sarutaiá,SP,-49.4772,-23.2747
316553,Sarzedo,MG,-44.1453,-20.0353
270890,Satuba,AL,-35.8227,-9.5691
211172,Satubinha,MA,-45.2564,-3.8478
292975,Saubara,BA,-38.7663,-12.7373
412627,Saudade do Iguaçu,PR,-52.6184,-25.6917
421730,Saudades,SC,-53.0021,-26.926
292980,Saúde,BA,-40.4206,-10.9415
421740,Schroeder,SC,-49.074,-26.4116
292990,Seabra,BA,-41.7721,-12.4172
421750,Seara,SC,-52.3148,-27.1583
355130,Sebastianópolis do Sul,SP,-49.9229,-20.6582
221062,Sebastião Barros,PI,-44.8337,-10.817
293000,Sebastião Laranjeiras,BA,-42.9434,-14.571
221063,Sebastião Leal,PI,-44.0343,-7.5703
432020,Seberi,RS,-53.4026,-27.4829
432023,Sede Nova,RS,-53.9493,-27.6367
432026,Segredo,RS,-52.9794,-29.3431
432030,Selbach,RS,-52.9525,-28.6289
500780,Selvíria,MS,-51.4184,-20.3638
316556,Sem-Peixe,MG,-42.8408,-20.1015
120050,Sena Madureira,AC,-68.6571,-9.066
211174,Senador Alexandre Costa,MA,-44.0542,-5.2597
316557,Senador Amaral,MG,-46.1767,-22.5875
522045,Senador Canedo,GO,-49.0915,-16.7013
316560,Senador Cortes,MG,-42.9452,-21.8013
241310,Senador Elói de Souza,RN,-35.6923,-6.0357
316570,Senador Firmino,MG,-43.1001,-20.917
241320,Senador Georgino Avelino,RN,-35.1442,-6.1446
120045,Senador Guiomard,AC,-67.7361,-10.151
316580,Senador José Bento,MG,-46.1786,-22.1642
150780,Senador José Porfírio,PA,-51.9482,-2.5935
211176,Senador La Rocque,MA,-47.2959,-5.4461
316590,Senador Modestino Gonçalves,MG,-43.2258,-17.9497
231270,Senador Pompeu,CE,-39.3704,-5.5824
270895,Senador Rui Palmeira,AL,-37.4576,-9.4699
432032,Senador Salgado Filho,RS,-54.5435,-28.027
231280,Senador Sá,CE,-40.4662,-3.3531
412630,Sengés,PR,-49.4644,-24.1142
293010,Senhor do Bonfim,BA,-40.1892,-10.4603
316600,Senhora de Oliveira,MG,-43.3442,-20.7939
316610,Senhora do Porto,MG,-43.0836,-18.8919
316620,Senhora dos Remédios,MG,-43.5828,-21.0281
432035,Sentinela do Sul,RS,-51.5817,-30.6119
293020,Sento Sé,BA,-41.883,-9.7403
432040,Serafina Corrêa,RS,-51.9352,-28.7126
316630,Sericita,MG,-42.4822,-20.4738
110150,Seringueiras,RO,-63.0347,-11.7716
316640,Seritinga,MG,-44.5216,-21.9097
330555,Seropédica,RJ,-43.699,-22.744
320500,Serra,ES,-40.3064,-20.1253
421755,Serra Alta,SC,-53.0441,-26.7291
355140,Serra Azul,SP,-47.5636,-21.3133
316650,Serra Azul de Minas,MG,-43.17,-18.3622
251550,Serra Branca,PB,-36.6635,-7.4815
241030,Serra Caiada,RN,-35.7087,-6.107
293030,Serra Dourada,BA,-43.9501,-12.7584
251570,Serra Grande,PB,-38.372,-7.2147
355160,Serra Negra,SP,-46.7006,-22.6122
241340,Serra Negra do Norte,RN,-37.4011,-6.6628
510788,Serra Nova Dourada,MT,-51.4011,-12.0899
293040,Serra Preta,BA,-39.3321,-12.159
251580,Serra Redonda,PB,-35.6804,-7.1873
261390,Serra Talhada,PE,-38.292,-7.9868
251560,Serra da Raiz,PB,-35.4421,-6.6874
316660,Serra da Saudade,MG,-45.7931,-19.4404
241330,Serra de São Bento,RN,-35.7033,-6.4176
241335,Serra do Mel,RN,-37.0411,-5.1684
160005,Serra do Navio,AP,-52.002,0.896
293015,Serra do Ramalho,BA,-43.5773,-13.5442
316680,Serra do Salitre,MG,-46.681,-19.1102
316670,Serra dos Aimorés,MG,-40.2461,-17.7852
355150,Serrana,SP,-47.6051,-21.207
316690,Serrania,MG,-46.0397,-21.5483
211178,Serrano do Maranhão,MA,-45.1207,-1.8523
316700,Serranos,MG,-44.5094,-21.8903
522050,Serranópolis,GO,-51.9586,-18.3067
316695,Serranópolis de Minas,MG,-42.8712,-15.8109
412635,Serranópolis do Iguaçu,PR,-54.0539,-25.3799
251590,Serraria,PB,-35.6387,-6.8193
293050,Serrinha,BA,-39.0034,-11.662
241350,Serrinha,RN,-39.0034,-11.662
241355,Serrinha dos Pintos,RN,-37.9566,-6.1123
261400,Serrita,PE,-39.2951,-7.9404
316710,Serro,MG,-43.3794,-18.6044
293060,Serrolândia,BA,-40.2975,-11.42
412640,Sertaneja,PR,-50.8168,-23.0368
412650,Sertanópolis,PR,-51.0374,-23.06
261410,Sertânia,PE,-37.2684,-8.0685
432050,Sertão,RS,-52.2576,-27.9854
432055,Sertão Santana,RS,-51.6042,-30.4617
251593,Sertãozinho,PB,-47.9906,-21.1381
355170,Sertãozinho,SP,-47.9906,-21.1381
355180,Sete Barras,SP,-47.9266,-24.3878
316720,Sete Lagoas,MG,-44.2469,-19.4661
500770,Sete Quedas,MS,-55.0428,-23.9788
432057,Sete de Setembro,RS,-54.4627,-28.1297
316555,Setubinha,MG,-42.1617,-17.5995
241360,Severiano Melo,RN,-37.9577,-5.7811
432060,Severiano de Almeida,RS,-52.1155,-27.4331
355190,Severínia,SP,-48.8054,-20.8108
421760,Siderópolis,SC,-49.425,-28.5976
500790,Sidrolândia,MS,-54.9692,-20.9302
221065,Sigefredo Pacheco,PI,-41.7311,-4.9166
330560,Silva Jardim,RJ,-42.3919,-22.6506
172065,Silvanópolis,TO,-48.1694,-11.1471
432065,Silveira Martins,RS,-53.5867,-29.6432
355200,Silveiras,SP,-44.8522,-22.6638
316730,Silveirânia,MG,-43.2156,-21.1586
130400,Silves,AM,-58.2105,-2.8373
316740,Silvianópolis,MG,-45.8353,-22.0297
522060,Silvânia,GO,-48.6083,-16.66
522068,Simolândia,GO,-46.4833,-14.4733
316760,Simonésia,MG,-42.0024,-20.1234
221080,Simplício Mendes,PI,-41.9091,-7.8579
280710,Simão Dias,SE,-37.8093,-10.739
316750,Simão Pereira,MG,-43.3117,-21.9636
221070,Simões,PI,-40.8176,-7.597
293070,Simões Filho,BA,-38.403,-12.7868
432067,Sinimbu,RS,-52.52,-29.5347
510790,Sinop,MT,-55.5176,-11.8508
412660,Siqueira Campos,PR,-49.8304,-23.6875
261420,Sirinhaém,PE,-35.1152,-8.5923
280720,Siriri,SE,-37.1139,-10.6049
293077,Sobradinho,BA,-53.0257,-29.4132
432070,Sobradinho,RS,-53.0257,-29.4132
251597,Sobrado,PB,-35.2357,-7.1443
231290,Sobral,CE,-40.3456,-3.6879
316770,Sobrália,MG,-42.0967,-19.235
